주소,병원구분,병원구분2,응급의료기관코드,코드명,응급실운영여부,위도,경도
서울특별시 강동구 상암로 369 (상일제1동),C,의원,G099,응급의료기관 이외,2,37.5461974001,127.1633749195
서울특별시 서대문구 통일로36길 11 (홍제동),C,의원,G099,응급의료기관 이외,2,37.5876612272,126.9465274616
서울특별시 마포구 토정로 219 (신수동),G,한의원,G099,응급의료기관 이외,2,37.545006073923254,126.93531008238428
"서울특별시 마포구 굴레방로 17, 3층 (아현동, 청원빌딩)",G,한의원,G099,응급의료기관 이외,2,37.5556436039753,126.95554991612823
서울특별시 동대문구 답십리로 77 (전농동),G,한의원,G099,응급의료기관 이외,2,37.5751174885,127.0495874933
"서울특별시 중랑구 망우로 463 (망우동, 화창빌딩)",G,한의원,G099,응급의료기관 이외,2,37.60065977959886,127.10363889009444
"서울특별시 종로구 수표로 105, 3층 (종로2가, 육의전빌딩)",C,의원,G099,응급의료기관 이외,2,37.570536659346956,126.98909276860755
"서울특별시 강남구 압구정로50길 9, 2, 3층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.527657100933425,127.03829272285901
"서울특별시 동작구 흑석한강로 2, 406,407호 (흑석동, 흑석한강센트레빌상가)",G,한의원,G099,응급의료기관 이외,2,37.5065688406539,126.96652889384441
서울특별시 도봉구 노해로 389 (창동),G,한의원,G099,응급의료기관 이외,2,37.65276754336606,127.05133436211105
"서울특별시 중구 남대문로9길 40, 3층 306호 (다동, 센터플레이스)",N,치과의원,G099,응급의료기관 이외,2,37.567143453,126.980368144
서울특별시 관악구 난곡로 359 (신림동),N,치과의원,G099,응급의료기관 이외,2,37.4860953079,126.9134889167
"서울특별시 송파구 백제고분로 365, 태문빌딩 7층 (석촌동)",C,의원,G099,응급의료기관 이외,2,37.505190472205015,127.10629875216873
"서울특별시 양천구 등촌로 32, 402호 (목동,태영프라자)",N,치과의원,G099,응급의료기관 이외,2,37.53288668863587,126.86416503798519
"서울특별시 서초구 서운로 18, 2층 (서초동, 영진빌딩)",G,한의원,G099,응급의료기관 이외,2,37.48564388157761,127.02981828681466
서울특별시 강남구 테헤란로25길 6-9 (역삼동),N,치과의원,G099,응급의료기관 이외,2,37.501298080946825,127.03592693224873
"서울특별시 은평구 서오릉로 149, 세웅그룹빌딩 2층 좌측호 (구산동)",C,의원,G099,응급의료기관 이외,2,37.61159193175526,126.91621145489641
"서울특별시 은평구 서오릉로 149, 세웅그룹빌딩 10층 (구산동)",N,치과의원,G099,응급의료기관 이외,2,37.6115919318,126.9162114549
서울특별시 강북구 도봉로 251 (수유동),N,치과의원,G099,응급의료기관 이외,2,37.63090397006968,127.02401247843649
"서울특별시 성동구 마조로 25, 3층 (행당동)",G,한의원,G099,응급의료기관 이외,2,37.56003960062412,127.04099405211545
"서울특별시 강남구 테헤란로88길 10, 신안메트로칸 201,204호, B05호(지하1층) (대치동)",C,의원,G099,응급의료기관 이외,2,37.5068438170208,127.059463197882
"서울특별시 강남구 테헤란로88길 10, 신안메트로칸 201호,204호,B05호(지하1층) (대치동)",G,한의원,G099,응급의료기관 이외,2,37.5068438170208,127.059463197882
"서울특별시 강동구 아리수로 427, 5층 501호 (강일동)",G,한의원,G099,응급의료기관 이외,2,37.5649617028,127.1746033544
서울특별시 송파구 동남로 110 (문정동),G,한의원,G099,응급의료기관 이외,2,37.489821157502895,127.12376655228851
"서울특별시 금천구 시흥대로138길 33, 2층 (독산동)",G,한의원,G099,응급의료기관 이외,2,37.47284069300659,126.90056542662722
"서울특별시 관악구 신림로59길 23, 삼모스포렉스 1층 (신림동)",C,의원,G099,응급의료기관 이외,2,37.4828608671243,126.928586431387
"서울특별시 마포구 숭문길 58, 염리삼성래미안 2층 204, 205호 (염리동)",G,한의원,G099,응급의료기관 이외,2,37.54909106967792,126.94578325048678
"서울특별시 관악구 관악로30길 12, 201호 (봉천동, 우성타운상가)",G,한의원,G099,응급의료기관 이외,2,37.484098576713876,126.96068481325365
"서울특별시 강남구 봉은사로 116, 은성빌딩 3층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.5047491056693,127.026388759402
"서울특별시 성북구 동소문로 32, 1층 (동소문동3가)",C,의원,G099,응급의료기관 이외,2,37.5897524309,127.0097056712
"서울특별시 동작구 성대로 76, 2층 (상도동)",C,의원,G099,응급의료기관 이외,2,37.497667071022526,126.93474029575176
"서울특별시 송파구 양재대로 1222, 올림픽프라자 2층 70,3호 (방이동)",C,의원,G099,응급의료기관 이외,2,37.51572619570997,127.13106214421488
"서울특별시 강남구 테헤란로 532, 3층 (대치동)",G,한의원,G099,응급의료기관 이외,2,37.508191666666669,127.062213888888891
"서울특별시 관악구 난곡로 60, 201호 (신림동, 산타플러스빌딩)",G,한의원,G099,응급의료기관 이외,2,37.46086760272909,126.91939558172807
"서울특별시 강서구 공항대로 236, 3층 302호 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5585410180689,126.833754085705
"서울특별시 동작구 상도로 345, 미사랑빌딩 5층 (상도동)",C,의원,G099,응급의료기관 이외,2,37.4978381627265,126.952667931095
"서울특별시 서초구 잠원로3길 40, 태남홀딩스 307호 (잠원동)",C,의원,G099,응급의료기관 이외,2,37.5082128473478,127.003658736923
"서울특별시 강남구 테헤란로 328, 동우빌딩 4층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.5037075363048,127.047678791723
"서울특별시 성동구 왕십리로 350, 7층 (도선동)",C,의원,G099,응급의료기관 이외,2,37.5637809093411,127.031421328782
서울특별시 서대문구 증가로 241 (북가좌동),C,의원,G099,응급의료기관 이외,2,37.58259191035234,126.91272981268544
"서울특별시 도봉구 도봉로 551, 경덕빌딩 4층 (쌍문동)",C,의원,G099,응급의료기관 이외,2,37.6621908857,127.03396883
"서울특별시 노원구 공릉로34길 86, 212,213호 (공릉동, 태릉해링턴플레이스)",C,의원,G099,응급의료기관 이외,2,37.6257653709603,127.08160104563
"서울특별시 동작구 만양로 5-1, 1층 101호 (상도동, 나동)",C,의원,G099,응급의료기관 이외,2,37.50538560883275,126.94652286440419
"서울특별시 강남구 선릉로 309-1, 더 스톤 한티빌딩 2층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.4970659148576,127.052238234615
"서울특별시 노원구 마들로3길 15, 2층 (월계동, 월계이마트)",C,의원,G099,응급의료기관 이외,2,37.6265077394,127.0619783046
"서울특별시 영등포구 선유로 76, 301호 (문래동3가, 동국메뜨리앙)",C,의원,G099,응급의료기관 이외,2,37.52071381494916,126.8899310432141
"서울특별시 도봉구 마들로 650, 308호 (방학동, 도봉월드)",C,의원,G099,응급의료기관 이외,2,37.6680283467,127.0470649989
"서울특별시 성동구 성덕정길 106, 2층 (성수동2가)",C,의원,G099,응급의료기관 이외,2,37.537157821452276,127.05510648552253
"서울특별시 마포구 서강로 106, 3층 (신수동)",C,의원,G099,응급의료기관 이외,2,37.5523428041,126.9335066235
"서울특별시 강북구 오현로 193-0, 3층 (번동, 한성빌딩)",C,의원,G099,응급의료기관 이외,2,37.62897895641685,127.03933246906927
"서울특별시 강동구 상일로 55, 고덕자이아파트상가동 201호 (상일제1동)",C,의원,G099,응급의료기관 이외,2,37.5533182082692,127.168788219773
"서울특별시 구로구 새말로 97, 신도림테크노마트 10층 (구로동)",C,의원,G099,응급의료기관 이외,2,37.507047906629,126.89035854383653
"서울특별시 양천구 신정이펜2로 20, 4층 403호, 404호 (신정동, 서남프라자1)",C,의원,G099,응급의료기관 이외,2,37.51273897372131,126.83229132379579
"서울특별시 용산구 이촌로 103, 2층 (한강로3가)",C,의원,G099,응급의료기관 이외,2,37.52403149794342,126.95959296788104
서울특별시 성동구 고산자로 164 (행당동),C,의원,G099,응급의료기관 이외,2,37.55491309844258,127.03471258587125
"서울특별시 노원구 노해로 482, 4층 (상계동, 덕영빌딩)",C,의원,G099,응급의료기관 이외,2,37.65427261570629,127.06171580009483
"서울특별시 중구 을지로 51, 내외빌딩 4층 (을지로2가)",C,의원,G099,응급의료기관 이외,2,37.5664928978912,126.983681840765
"서울특별시 강남구 테헤란로 514, 5층 (대치동, 삼흥제2빌딩)",C,의원,G099,응급의료기관 이외,2,37.5074260801,127.059753424
서울특별시 은평구 진관2로 15-46 (진관동),C,의원,G099,응급의료기관 이외,2,37.63829397570144,126.91783066636293
"서울특별시 구로구 중앙로 64 (고척동, 고척프라자)",N,치과의원,G099,응급의료기관 이외,2,37.5034895022417,126.862614065124
"서울특별시 강남구 영동대로85길 7, 5층 (대치동)",C,의원,G099,응급의료기관 이외,2,37.5071291703398,127.063100618641
"서울특별시 강남구 광평로51길 8, 로얄프라자 203호 (수서동)",C,의원,G099,응급의료기관 이외,2,37.488369646965,127.102487846211
서울특별시 영등포구 여의대방로67길 9,C,의원,G099,응급의료기관 이외,2,37.51954825460001,126.93049056929999
서울특별시 서초구 서초대로 3-4,C,의원,G099,응급의료기관 이외,2,37.485910851899376,126.98300115292244
"서울특별시 성동구 고산자로 345, 2층 201호 (마장동)",C,의원,G099,응급의료기관 이외,2,37.5704764675,127.0373411274
"서울특별시 강서구 강서로 43, 401호 (화곡동, 도양라비앙타워)",C,의원,G099,응급의료기관 이외,2,37.53152000286213,126.84652042692304
서울특별시 양천구 목동남로4길 32 (신정동),C,의원,G099,응급의료기관 이외,2,37.50884654622216,126.86609971276532
"서울특별시 송파구 오금로 519, 2층일부,3층 (거여동)",C,의원,G099,응급의료기관 이외,2,37.4930969613738,127.14651816376002
"서울특별시 중구 퇴계로 385, 준타워 7층 (흥인동)",C,의원,G099,응급의료기관 이외,2,37.5654033985295,127.014352404697
"서울특별시 영등포구 선유로 63, EEU동신타워 2층 206호 (문래동6가)",C,의원,G099,응급의료기관 이외,2,37.5196525574619,126.889049579249
"서울특별시 강남구 테헤란로 115, 서림빌딩 7,14층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.499061659810266,127.02990504491326
"서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)",B,병원,G099,응급의료기관 이외,2,37.491291328904126,126.84038895909893
"서울특별시 영등포구 도신로 220, 2층 (신길동)",N,치과의원,G099,응급의료기관 이외,2,37.51155599734795,126.91569667342904
"서울특별시 성북구 정릉로 364, 3층 (돈암동)",C,의원,G099,응급의료기관 이외,2,37.6014747915421,127.023654320416
"서울특별시 강서구 강서로 231, 209~211호 (화곡동, 우장산역 해링턴 타워)",C,의원,G099,응급의료기관 이외,2,37.54811576873723,126.8360788469018
"서울특별시 영등포구 여의대방로 65, 한국천주교살레시오회,돈보스코청소년센터 2층 6호 (신길동)",C,의원,G099,응급의료기관 이외,2,37.49736125243146,126.91315023560527
"서울특별시 종로구 지봉로 37-1, 2층 (창신동)",C,의원,G099,응급의료기관 이외,2,37.5732600458,127.0153363778
"서울특별시 은평구 은평로 136, 은경빌딩 2,3층 (응암동)",C,의원,G099,응급의료기관 이외,2,37.60022249227514,126.92305040223398
"서울특별시 노원구 한글비석로 270, 스카이타워 5층 (중계동)",C,의원,G099,응급의료기관 이외,2,37.6515712309,127.077401454
"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",C,의원,G099,응급의료기관 이외,2,37.6375366740938,126.917900261732
"서울특별시 양천구 신월로 350, 2층 (신정동, 정원빌딩)",N,치과의원,G099,응급의료기관 이외,2,37.521694880114595,126.85990478340427
서울특별시 구로구 도림로 69 (구로동),C,의원,G099,응급의료기관 이외,2,37.48959093121781,126.89118497208739
"서울특별시 마포구 양화로 156, 303호 (동교동, 엘지팰리스빌딩)",C,의원,G099,응급의료기관 이외,2,37.55611369390001,126.9234488643
"서울특별시 강남구 일원로 95, 신영프라자 501,502호 (일원동)",C,의원,G099,응급의료기관 이외,2,37.48571179832398,127.08355280141538
"서울특별시 강남구 봉은사로 469, 3,5,6층 (삼성동)",C,의원,G099,응급의료기관 이외,2,37.51258762387188,127.05079028905784
"서울특별시 강남구 테헤란로81길 22, 4층 (삼성동, 구암빌딩)",C,의원,G099,응급의료기관 이외,2,37.5085014739,127.0569267204
"서울특별시 동대문구 답십리로 9, 5층 (전농동)",C,의원,G099,응급의료기관 이외,2,37.5784693244422,127.043528549832
"서울특별시 종로구 종로 261, 3,4,5층 (종로6가)",C,의원,G099,응급의료기관 이외,2,37.5713327058,127.006986543
"서울특별시 강동구 올림픽로 651, 예경빌딩 7층 (천호동)",C,의원,G099,응급의료기관 이외,2,37.5397559555383,127.123313958545
"서울특별시 성북구 아리랑로 7, 해피엔딩 오피스텔 2, 4층 (동소문동6가)",C,의원,G099,응급의료기관 이외,2,37.5933691399934,127.015990334902
"서울특별시 강서구 곰달래로59길 16, 2층 (화곡동)",G,한의원,G099,응급의료기관 이외,2,37.533090206796,126.863135099575
"서울특별시 서초구 강남대로53길 12, 솔라티움시티 강남 6층 606,607,608호 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4943931800281,127.027705111719
"서울특별시 마포구 마포대로 33, 205,206호 (도화동, 한화오벨리스크)",C,의원,G099,응급의료기관 이외,2,37.54024359015768,126.94559862072768
"서울특별시 관악구 난곡로 217, 3층 (신림동)",C,의원,G099,응급의료기관 이외,2,37.473886743043174,126.91742585383471
서울특별시 송파구 법원로11길 11,C,의원,G099,응급의료기관 이외,2,37.48466866621789,127.11850830209141
